pair_id,word,split,group,gold,cos_L5,rel_cos_L5,cos_L8,rel_cos_L8,cos_L12,rel_cos_L12,cos_sent,rel_cos_sent,jaccard,rel_jaccard,simlr,rel_simlr,finetuned,rel_finetuned
l29-bunker,bunker,sampled,LATER,,0.86560285,3.1280618,0.83738565,3.230336,0.87244576,3.6793063,0.8030354,3.468026,0.058823529411764705,1.2941176470583333,0.6168125531046927,2.8504376593140783,0.9533799,3.8601398
l30-bunker,bunker,sampled,LATER,,0.69755733,1.7811794,0.6687627,2.308074,0.43696558,2.4115572,0.7439406,3.241278,0.043478260869565216,1.2173913043474638,0.4994705076297793,2.498411522889338,0.9403325,3.8209975
l31-bunker,bunker,sampled,LATER,,0.8666146,3.1361709,0.8495531,3.2968843,0.85292196,3.6224697,0.7647805,3.3212411,0.043478260869565216,1.2173913043474638,0.5505757145459349,2.651727143637805,0.96956414,3.9086924
l32-bunker,bunker,sampled,LATER,,0.92350125,3.5921166,0.92725736,3.721878,0.8623297,3.649857,0.8119925,3.5023947,0.037037037037037035,1.1851851851848765,0.8331188908926277,3.499356672677883,0.9761355,3.9284065
l33-bunker,bunker,sampled,LATER,,0.8051528,2.6435554,0.71129274,2.5406868,0.4270562,2.3827093,0.7339499,3.2029436,0.05,1.2499999999995834,0.6895869269323807,3.0687607807971418,0.11758005,1.3527402
l34-bunker,bunker,sampled,LATER,,0.8957683,3.3698373,0.90756124,3.6141524,0.89915645,3.7570653,0.8148485,3.513353,0.047619047619047616,1.2380952380948413,0.7516335909395292,3.2549007728185875,0.9590512,3.8771536
l35-bunker,bunker,sampled,LATER,,0.88451177,3.2796166,0.88519776,3.4918385,0.8797974,3.7007082,0.55556726,2.5184858,0.04,1.1999999999996667,0.5380870113722783,2.614261034116835,0.9789235,3.9367704
l36-bunker,bunker,sampled,LATER,,0.85331666,3.0295882,0.7634156,2.825766,0.70800126,3.2005835,0.8185634,3.5276074,0.043478260869565216,1.2173913043474638,0.5692670019011853,2.7078010057035558,0.9750973,3.925292
l37-bunker,bunker,sampled,LATER,,0.8603563,3.0860107,0.8817199,3.4728165,0.86895293,3.6691382,0.7921659,3.4263194,0.15384615384615385,1.7692307692294873,0.44545982607125706,2.3363794782137712,0.96486104,3.8945832
l38-bunker,bunker,sampled,LATER,,0.9058422,3.4505796,0.89605975,3.5512466,0.90414786,3.7715962,0.6535995,2.8946376,0.03571428571428571,1.1785714285711308,0.6805157803903176,3.041547341170953,0.74594575,3.2378373
l39-bunker,bunker,sampled,LATER,,0.8409269,2.9302843,0.7236593,2.6083238,0.6024245,2.8932333,0.7310512,3.191821,0.05263157894736842,1.2631578947364035,0.495003073501631,2.485009220504893,0.92991287,3.7897387
l40-bunker,bunker,sampled,LATER,,0.8729393,3.1868634,0.9091619,3.6229072,0.9293394,3.8449326,0.7502689,3.26556,0.08,1.3999999999993333,0.7301256476679373,3.190376943003812,0.87322366,3.6196709
l41-bunker,bunker,sampled,LATER,,0.8172652,2.7406363,0.656519,2.2411087,0.47817424,2.5315218,0.6277901,2.7956061,0.03225806451612903,1.1612903225803763,0.34074179386223685,2.0222253815867104,0.013940167,1.0418205
l42-bunker,bunker,sampled,LATER,,0.8654759,3.1270442,0.8466379,3.28094,0.8441643,3.5969748,0.7975793,3.4470906,0.02631578947368421,1.1315789473682019,0.6242344451436302,2.8727033354308906,0.915164,3.745492
l43-bunker,bunker,sampled,LATER,,0.85056525,3.0075357,0.8347938,3.2161603,0.7614552,3.356196,0.86580735,3.7088833,0.03225806451612903,1.1612903225803763,0.6177704855612659,2.8533114566837976,0.024107544,1.0723226
l44-bunker,bunker,sampled,LATER,,0.9090189,3.4760406,0.87895226,3.4576793,0.77288866,3.3894804,0.7034651,3.0859728,0.1111111111111111,1.5555555555546297,0.6036181574025561,2.8108544722076685,0.8527393,3.5582178
l45-bunker,bunker,sampled,LATER,,0.90068585,3.4092515,0.85372233,3.3196874,0.7885113,3.4349604,0.75878656,3.298242,0.09090909090909091,1.454545454544697,0.5025192010275678,2.507557603082703,0.88420945,3.6526284
l46-bunker,bunker,sampled,LATER,,0.8066516,2.6555684,0.7268974,2.6260345,0.46370023,2.4893856,0.6239454,2.7808542,0.0625,1.312499999999479,0.3755985543692701,2.12679566310781,0.92459804,3.7737942
l47-bunker,bunker,sampled,LATER,,0.7824295,2.4614286,0.6671641,2.2993307,0.48617208,2.5548048,0.86955345,3.723257,0.025,1.1249999999997917,0.4321203201549821,2.296360960464946,0.16070238,1.4821072
l48-bunker,bunker,sampled,LATER,,0.7612594,2.2917504,0.67098325,2.320219,0.3381912,2.1240098,0.7883959,3.4118538,0.08333333333333333,1.4166666666659722,0.22066538113831097,1.6619961434149328,0.02467555,1.0740267
l49-bunker,bunker,sampled,LATER,,0.8704987,3.1673021,0.88966346,3.516263,0.87116325,3.6755729,0.78932846,3.415432,0.03333333333333333,1.166666666666389,0.7624481908142042,3.2873445724426125,0.96711326,3.9013398
l50-bunker,bunker,sampled,LATER,,0.9014653,3.4154987,0.8859598,3.496006,0.86981565,3.6716497,0.7866336,3.405092,0.07142857142857142,1.357142857142262,0.6197132827787102,2.8591398483361306,0.9779288,3.9337864
l51-bunker,bunker,sampled,LATER,,0.8124739,2.702234,0.68502,2.3969915,0.49660254,2.5851693,0.83312607,3.5834844,0.09090909090909091,1.454545454544697,0.47923313001186174,2.4376993900355854,0.01680404,1.0504122
l52-bunker,bunker,sampled,LATER,,0.86338,3.1102457,0.8881837,3.5081697,0.9439651,3.88751,0.7015207,3.078512,0.041666666666666664,1.2083333333329862,0.5767501154706804,2.730250346412041,0.96019906,3.880597
l53-bunker,bunker,sampled,LATER,,0.9114608,3.4956126,0.877464,3.4495394,0.81308407,3.5064955,0.77363026,3.355198,0.09090909090909091,1.454545454544697,0.6713656117273434,3.0140968351820305,0.8976322,3.6928966
l54-bunker,bunker,sampled,LATER,,0.9306918,3.6497486,0.9167428,3.6643698,0.92778593,3.84041,0.74255097,3.235946,0.058823529411764705,1.2941176470583333,0.6771825449820567,3.03154763494617,0.97026753,3.9108026
l55-bunker,bunker,sampled,LATER,,0.9006417,3.4088974,0.87704307,3.447237,0.8340783,3.567613,0.809688,3.493552,0.05714285714285714,1.2857142857138095,0.5498124712344906,2.6494374137034717,0.93415165,3.802455
l56-bunker,bunker,sampled,LATER,,0.8680341,3.1475484,0.9053886,3.6022696,0.93492484,3.8611925,0.904318,3.8566492,0.041666666666666664,1.2083333333329862,0.7524140116171895,3.2572420348515685,0.9544774,3.8634324
l57-bunker,bunker,sampled,LATER,,0.88309556,3.2682657,0.88269323,3.47814,0.84836423,3.6092014,0.6576956,2.9103541,0.05263157894736842,1.2631578947364035,0.6153751944344987,2.846125583303496,0.9224993,3.767498
l58-bunker,bunker,sampled,LATER,,0.8590648,3.0756598,0.82056016,3.138311,0.7955531,3.45546,0.8218268,3.5401287,0.034482758620689655,1.1724137931031609,0.7315782228797919,3.194734668639376,0.9644765,3.8934295
l59-bunker,bunker,sampled,LATER,,0.8934234,3.351043,0.87263095,3.4231057,0.8455687,3.6010633,0.8230606,3.5448632,0.1,1.4999999999991667,0.721962205750341,3.165886617251023,0.972913,3.918739
l60-bunker,bunker,sampled,LATER,,0.6618366,1.4948785,0.65635073,2.2401884,0.50312877,2.6041682,0.76940966,3.339003,0.030303030303030304,1.151515151514899,0.4434890267053696,2.330467080116109,0.022660702,1.0679821
l61-bunker,bunker,sampled,LATER,,0.8275044,2.8227034,0.7655976,2.8377001,0.5742517,2.811218,0.73063165,3.1902113,0.034482758620689655,1.1724137931031609,0.41232270243827457,2.2369681073148238,0.9484734,3.8454201
l62-bunker,bunker,sampled,LATER,,0.88648033,3.2953947,0.92155665,3.6906986,0.89184344,3.735776,0.75268817,3.2748427,0.07692307692307693,1.3846153846147438,0.7171171215555598,3.1513513646666795,0.97870505,3.9361153
l63-bunker,bunker,sampled,LATER,,0.7933207,2.5487216,0.70887464,2.5274613,0.41016823,2.333546,0.88759696,3.7924902,0.02857142857142857,1.1428571428569048,0.6166574775414453,2.8499724326243356,0.07995342,1.2398603
l64-bunker,bunker,sampled,LATER,,0.86461926,3.1201785,0.852047,3.3105245,0.85091305,3.6166213,0.87446254,3.7420936,0.037037037037037035,1.1851851851848765,0.6662912096511378,2.9988736289534135,0.91007984,3.7302394
l65-bunker,bunker,sampled,LATER,,0.9035292,3.4320412,0.876176,3.4424949,0.8703464,3.673195,0.79589224,3.4406176,0.041666666666666664,1.2083333333329862,0.731795559574985,3.195386678724955,0.943294,3.829882
l66-bunker,bunker,sampled,LATER,,0.9260189,3.6122954,0.90708494,3.6115475,0.89237607,3.7373266,0.58181727,2.6192076,0.08333333333333333,1.4166666666659722,0.6311593254924511,2.8934779764773535,0.90381354,3.7114406
l67-bunker,bunker,sampled,LATER,,0.769338,2.3565006,0.7243879,2.612309,0.4984512,2.590551,0.77759635,3.3704157,0.04,1.1999999999996667,0.4585752496429338,2.3757257489288013,0.07970907,1.2391272
l68-bunker,bunker,sampled,LATER,,0.8174657,2.7422435,0.76335716,2.8254466,0.5968804,2.8770933,0.69870245,3.0676982,0.038461538461538464,1.1923076923073719,0.48692514660047503,2.460775439801425,0.7975448,3.3926344
l69-bunker,bunker,sampled,LATER,,0.8225714,2.7831652,0.8339504,3.2115474,0.7758327,3.398051,0.7647988,3.3213115,0.037037037037037035,1.1851851851848765,0.5132699337258186,2.539809801177456,0.7114956,3.1344867
l70-bunker,bunker,sampled,LATER,,0.8450658,2.9634576,0.8139006,3.1018872,0.77673244,3.4006703,0.8964943,3.8266299,0.025,1.1249999999997917,0.6124678364026732,2.83740350920802,0.9562129,3.8686385
l71-bunker,bunker,sampled,LATER,,0.8968992,3.3789017,0.9047519,3.598787,0.87321544,3.6815472,0.7105821,3.1132808,0.09090909090909091,1.454545454544697,0.607914312659391,2.823742937978173,0.7661833,3.29855
l72-bunker,bunker,sampled,LATER,,0.8579564,3.0667758,0.8230993,3.1521986,0.7742934,3.39357,0.86559784,3.7080793,0.06451612903225806,1.3225806451607527,0.704057688856845,3.112173066570535,0.92587805,3.7776341
l73-bunker,bunker,sampled,LATER,,0.89104944,3.332016,0.8421415,3.2563477,0.82658356,3.5457945,0.82558376,3.5545447,0.030303030303030304,1.151515151514899,0.7543779845692833,3.26313395370785,0.978716,3.9361482
l74-bunker,bunker,sampled,LATER,,0.7851317,2.4830866,0.7313901,2.6506066,0.5016905,2.599981,0.6971291,3.0616612,0.02857142857142857,1.1428571428569048,0.40803686313855525,2.2241105894156656,0.3318193,1.9954579
l75-bunker,bunker,sampled,LATER,,0.9064794,3.455687,0.91580033,3.6592152,0.8921976,3.7368069,0.73364496,3.2017734,0.08333333333333333,1.4166666666659722,0.6634113975632965,2.9902341926898894,0.9780101,3.9340303
l76-bunker,bunker,sampled,LATER,,0.8370341,2.8990836,0.8184663,3.1268592,0.75790584,3.3458633,0.81595206,3.5175874,0.029411764705882353,1.1470588235291665,0.6748009507690037,3.024402852307011,0.9293261,3.7879784
l77-bunker,bunker,sampled,LATER,,0.88508606,3.2842195,0.897131,3.5571058,0.8822868,3.7079551,0.8140136,3.5101495,0.046511627906976744,1.2325581395344962,0.7215945733538974,3.1647837200616924,0.9852299,3.9556897
l78-bunker,bunker,sampled,LATER,,0.8875416,3.3039007,0.85511386,3.3272982,0.87028265,3.6730092,0.81640446,3.5193233,0.030303030303030304,1.151515151514899,0.7100862911452855,3.1302588734358565,0.9672403,3.9017208
l79-bunker,bunker,sampled,LATER,,0.81252533,2.7026463,0.77116,2.868123,0.69296044,3.1567972,0.8687862,3.720313,0.02857142857142857,1.1428571428569048,0.5526786722405983,2.6580360167217947,0.07874125,1.2362237
l80-bunker,bunker,sampled,LATER,,0.88494265,3.28307,0.8627436,3.369028,0.84354794,3.5951805,0.6887474,3.0295005,0.05,1.2499999999995834,0.559595693984824,2.678787081954472,0.708213,3.124639
l81-bunker,bunker,sampled,LATER,,0.8747996,3.2017736,0.8640628,3.376243,0.85194,3.6196108,0.82367635,3.5472255,0.045454545454545456,1.2272727272723485,0.5586762656740129,2.6760287970220387,0.96592873,3.8977861
l82-bunker,bunker,sampled,LATER,,0.8742434,3.1973155,0.874268,3.4320593,0.87037647,3.6732824,0.8248592,3.5517645,0.037037037037037035,1.1851851851848765,0.6237585844222903,2.871275753266871,0.9503296,3.8509889
l83-bunker,bunker,sampled,LATER,,0.6884687,1.7083342,0.59993434,1.9316261,0.42849717,2.3869042,0.7718855,3.348503,0.024390243902439025,1.1219512195119918,0.5234851395730286,2.5704554187190856,0.97648585,3.9294577
l84-bunker,bunker,sampled,LATER,,0.82145274,2.7741995,0.59555364,1.9076663,0.35928923,2.1854293,0.55306584,2.5088878,0.06666666666666667,1.333333333332778,0.2942417128121208,1.8827251384363624,0.21472545,1.6441764
l85-bunker,bunker,sampled,LATER,,0.8719189,3.1786852,0.8587725,3.3473086,0.85129505,3.6177335,0.7440957,3.2418728,0.023809523809523808,1.1190476190474206,0.5486853981392846,2.646056194417854,0.9642013,3.8926039
l86-bunker,bunker,sampled,LATER,,0.8424759,2.9426997,0.80552614,3.0560844,0.64582914,3.0195909,0.7549586,3.2835543,0.1,1.4999999999991667,0.45420910854213986,2.36262732562642,0.050439954,1.1513199
l87-bunker,bunker,sampled,LATER,,0.73628676,2.0915952,0.65376973,2.2260718,0.28229916,1.9612995,0.6732788,2.9701471,0.07142857142857142,1.357142857142262,0.17367143054569695,1.5210142916370908,0.028355401,1.0850662
l88-bunker,bunker,sampled,LATER,,0.8551104,3.043965,0.7989727,3.0202413,0.71920216,3.2331908,0.8863383,3.787661,0.02631578947368421,1.1315789473682019,0.6439624532631851,2.931887359789555,0.98410946,3.9523284
l89-bunker,bunker,sampled,LATER,,0.8694755,3.159101,0.8695643,3.406333,0.89082,3.7327967,0.84510434,3.629445,0.037037037037037035,1.1851851851848765,0.717774709738105,3.153324129214315,0.9521905,3.8565717
l90-bunker,bunker,sampled,LATER,,0.91638696,3.5350957,0.85831547,3.344809,0.82062817,3.5284574,0.8044387,3.4734104,0.02564102564102564,1.1282051282049146,0.7313980595007373,3.194194178502212,0.886698,3.660094
l91-bunker,bunker,sampled,LATER,,0.7941604,2.5554519,0.6648175,2.2864964,0.36246628,2.1946783,0.56754017,2.5644262,0.041666666666666664,1.2083333333329862,0.3656131190933667,2.0968393572801,0.025507325,1.076522
l92-bunker,bunker,sampled,LATER,,0.8608829,3.0902314,0.90494597,3.5998485,0.88725007,3.722404,0.84460944,3.6275465,0.0625,1.312499999999479,0.6437401408785651,2.9312204226356955,0.9485371,3.8456113
l93-bunker,bunker,sampled,LATER,,0.8559534,3.0507216,0.82707685,3.1739533,0.742541,3.3011339,0.7925054,3.4276218,0.1111111111111111,1.5555555555546297,0.5045830679677895,2.5137492039033686,0.77551484,3.3265445
l94-bunker,bunker,sampled,LATER,,0.900927,3.4111845,0.8617499,3.363593,0.84609103,3.6025836,0.7683222,3.3348308,0.041666666666666664,1.2083333333329862,0.6203917892281617,2.8611753676844853,0.96956336,3.90869
l95-bunker,bunker,sampled,LATER,,0.8754897,3.207305,0.86047566,3.356624,0.85839367,3.6383986,0.76955205,3.3395498,0.07692307692307693,1.3846153846147438,0.5760971597900514,2.7282914793701543,0.69858795,3.095764
l96-bunker,bunker,sampled,LATER,,0.8147379,2.72038,0.76224005,2.8193367,0.7336117,3.2751393,0.8419406,3.617306,0.02564102564102564,1.1282051282049146,0.4272947081025551,2.2818841243076653,0.3124558,1.9373674
l97-bunker,bunker,sampled,LATER,,0.82405543,2.7950597,0.72465545,2.6137724,0.40396994,2.3155017,0.6564516,2.905581,0.1111111111111111,1.5555555555546297,0.22865269494490284,1.6859580848347084,0.099259965,1.2977799
l98-bunker,bunker,sampled,LATER,,0.7853957,2.4852026,0.6571811,2.24473,0.49506247,2.580686,0.80478644,3.4747446,0.07407407407407407,1.370370370369753,0.28653523337515124,1.8596057001254538,0.024364194,1.0730926
l99-bunker,bunker,sampled,LATER,,0.8195522,2.7589664,0.7340151,2.664964,0.63144505,2.9777164,0.687011,3.022838,0.05,1.2499999999995834,0.2905586080487591,1.8716758241462772,0.8278279,3.4834836
e0-burnham,burnham,sampled,EARLIER,,0.8132682,2.7086003,0.67610955,2.3482566,0.28408152,1.9664881,0.73043513,3.1894572,0.047619047619047616,1.2380952380948413,0.7083836875540499,3.12515106266215,0.1307565,1.3922695
e1-burnham,burnham,sampled,EARLIER,,0.8609461,3.090738,0.8196907,3.1335557,0.6154448,2.931137,0.8687019,3.7199898,0.1111111111111111,1.5555555555546297,0.7425945828992752,3.2277837486978256,0.04191093,1.1257328
e2-burnham,burnham,sampled,EARLIER,,0.8397163,2.9205816,0.6789804,2.3639586,0.3369936,2.1205235,0.7719824,3.348875,0.09090909090909091,1.454545454544697,0.46250489041920345,2.3875146712576103,0.022678275,1.0680349
e3-burnham,burnham,sampled,EARLIER,,0.84167355,2.9362688,0.8256046,3.1659012,0.69849724,3.1729157,0.82366323,3.5471754,0.037037037037037035,1.1851851851848765,0.7199986625838939,3.1599959877516817,0.029768687,1.0893061
e4-burnham,burnham,sampled,EARLIER,,0.83108723,2.8514197,0.7129453,2.549725,0.44149083,2.4247308,0.77747244,3.3699405,0.09090909090909091,1.454545454544697,0.5227440443266265,2.5682321329798796,0.10450354,1.3135107
e5-burnham,burnham,sampled,EARLIER,,0.8660438,3.131596,0.8026228,3.040205,0.62627304,2.9626598,0.62131417,2.770758,0.1111111111111111,1.5555555555546297,0.45658938512056535,2.369768155361696,0.021906627,1.0657198
e6-burnham,burnham,sampled,EARLIER,,0.90562975,3.4488769,0.83989614,3.2440667,0.708664,3.2025127,0.8645356,3.7040038,0.16666666666666666,1.8333333333319444,0.7302712318632383,3.190813695589715,0.3858307,2.1574922
e7-burnham,burnham,sampled,EARLIER,,0.84346277,2.9506092,0.817417,3.12112,0.625244,2.9596643,0.7236663,3.163485,0.1111111111111111,1.5555555555546297,0.36640663121484046,2.0992198936445217,0.028039116,1.0841174
e8-burnham,burnham,sampled,EARLIER,,0.8972008,3.381319,0.8447857,3.2708097,0.71590644,3.2235966,0.70254326,3.0824354,0.038461538461538464,1.1923076923073719,0.8187572147718589,3.456271644315577,0.15190922,1.4557276
e9-burnham,burnham,sampled,EARLIER,,0.9158106,3.530476,0.7954187,3.000803,0.66951597,3.0885468,0.7335365,3.2013571,0.058823529411764705,1.2941176470583333,0.7167486369712132,3.1502459109136396,0.6904081,3.0712242
e10-burnham,burnham,sampled,EARLIER,,0.8545269,3.039288,0.77393496,2.8833003,0.39845115,2.2994356,0.6397053,2.8413253,0.09090909090909091,1.454545454544697,0.3368371564227637,2.010511469268291,0.019277953,1.0578339
e11-burnham,burnham,sampled,EARLIER,,0.9069744,3.4596539,0.75724304,2.792006,0.44866794,2.4456244,0.72110844,3.1536703,0.08333333333333333,1.4166666666659722,0.7640952453490312,3.2922857360470936,0.08250507,1.2475152
e12-burnham,burnham,sampled,EARLIER,,0.875787,3.2096877,0.8361026,3.2233186,0.7602823,3.3527813,0.7361571,3.211413,0.09090909090909091,1.454545454544697,0.5231059109044738,2.5693177327134213,0.02988917,1.0896676
e13-burnham,burnham,sampled,EARLIER,,0.89761275,3.3846207,0.8480579,3.2887065,0.72907275,3.2619257,0.8047304,3.4745297,0.08333333333333333,1.4166666666659722,0.7141245209532855,3.1423735628598566,0.016359942,1.0490798
e14-burnham,burnham,sampled,EARLIER,,0.8591223,3.0761201,0.86508024,3.381808,0.7981188,3.4629292,0.8215466,3.539054,0.08333333333333333,1.4166666666659722,0.638634171183911,2.9159025135517327,0.019671476,1.0590144
e15-burnham,burnham,sampled,EARLIER,,0.8454945,2.9668937,0.65817213,2.2501502,0.3373316,2.1215072,0.5554795,2.5181491,0.05263157894736842,1.2631578947364035,0.4618299401979177,2.385489820593753,0.051197063,1.1535912
e16-burnham,burnham,sampled,EARLIER,,0.96218836,3.9021933,0.9203516,3.6841078,0.92797405,3.8409576,0.80286455,3.4673703,0.07692307692307693,1.3846153846147438,0.7482452703952462,3.2447358111857385,0.57298017,2.7189405
e17-burnham,burnham,sampled,EARLIER,,0.87086356,3.1702263,0.7651128,2.835049,0.60670733,2.9057012,0.72410756,3.1651783,0.07142857142857142,1.357142857142262,0.5800211646639644,2.740063493991893,0.016231894,1.0486957
e18-burnham,burnham,sampled,EARLIER,,0.8888922,3.3147254,0.82488585,3.16197,0.6402773,3.0034287,0.7503217,3.2657623,0.08333333333333333,1.4166666666659722,0.6014327895437481,2.8042983686312444,0.19631256,1.5889378
e19-burnham,burnham,sampled,EARLIER,,0.8664936,3.135201,0.813024,3.097093,0.5737624,2.8097935,0.8383173,3.603403,0.1,1.4999999999991667,0.7476108181394231,3.242832454418269,0.019203225,1.0576097
e20-burnham,burnham,sampled,EARLIER,,0.8919264,3.3390446,0.7984921,3.0176125,0.5570648,2.7611842,0.70848286,3.105226,0.05555555555555555,1.277777777777315,0.5234503447936726,2.5703510343810176,0.024088223,1.0722647
e21-burnham,burnham,sampled,EARLIER,,0.85867494,3.0725346,0.8175394,3.1217895,0.6987288,3.1735897,0.6769558,2.984256,0.11764705882352941,1.5882352941166666,0.5489366746422605,2.6468100239267813,0.046011228,1.1380336
e22-burnham,burnham,sampled,EARLIER,,0.8493074,2.9974542,0.75604236,2.785439,0.38471252,2.2594404,0.73584664,3.2102213,0.0,1.0,0.6733036261038167,3.01991087831145,0.03170668,1.0951201
e23-burnham,burnham,sampled,EARLIER,,0.89837,3.3906903,0.84452045,3.2693589,0.76191187,3.3575253,0.7376805,3.217258,0.1111111111111111,1.5555555555546297,0.5915813658121255,2.7747440974363764,0.02789729,1.0836918
